index,word,count,vec_len,cos_avg
3121,buildings,305316,0.99630266,0.37951744
3219,championships,305156,1.0712903,0.36733845
3073,provide,305042,1.0108871,0.37695345
3128,native,304896,1.1102052,0.3056835
3144,successful,303984,1.0390265,0.34703624
2648,outside,303918,1.0817479,0.2017846
3033,parts,301972,1.0723919,0.28962758
3081,via,301717,1.1132147,0.2820399
3004,theatre,301369,1.0240158,0.3143308
2872,placed,301256,1.0234419,0.33011296
2369,behind,300079,1.092881,0.23448415
3016,bay,298817,1.1642807,0.2632688
2823,sometimes,298454,1.0356677,0.2773437
3050,los,297817,1.3388,0.3635353
3188,prior,297813,1.1658854,0.2889078
3005,whose,297152,1.3470538,0.28735924
3019,natural,296959,1.146744,0.27810866
3161,active,296846,1.0902746,0.2918958
2925,future,296615,1.1652657,0.25425607
3195,scored,296593,1.2010283,0.34642872
3059,italian,296387,1.0056494,0.34919783
3088,africa,295917,1.1065638,0.3438356
3009,spanish,295270,1.0039709,0.33450985
3230,attended,295172,1.1711111,0.35606685
2404,put,295059,1.0718011,0.26007688
3205,listed,294199,1.1330167,0.3166052
2716,brought,293996,1.056675,0.32800797
3164,regional,293704,1.0564812,0.3333806
3252,structure,292777,1.0036693,0.3262882
3197,units,292467,1.0506914,0.36313695
2745,michael,291835,0.94322544,0.34041777
2825,possible,291232,1.1210636,0.28259972
2888,henry,290875,0.936663,0.331132
3250,municipality,290666,1.1334563,0.3407104
3020,higher,290124,1.1113849,0.2829755
2707,start,289801,1.066904,0.24771498
3074,collection,289781,1.0914143,0.29249465
3180,regular,289439,1.0842738,0.28277957
2732,star,288886,1.1019256,0.21697174
3463,results,288418,1.1268144,0.3349767
2675,square,288191,1.1593328,0.26026577
3037,interest,287228,1.1897599,0.28405744
3003,leader,286888,1.0291682,0.29735833
3171,economic,286514,1.0247635,0.3705497
2926,especially,286163,1.0290117,0.2923049
3206,contract,285975,1.1173271,0.2817813
2205,too,285521,1.0411216,0.20174845
3119,trade,284628,1.1815363,0.25532803
3146,texas,284459,1.0097758,0.3586005
3125,goal,284103,1.1360306,0.30297294
2917,below,283783,1.1036246,0.26093006
3045,winning,283078,1.1380478,0.31497005
2961,officer,282645,1.0527738,0.32201788
3097,foreign,282623,1.1118685,0.3046392
3227,generally,282498,0.9994053,0.34428406
3169,operation,282016,1.116369,0.29012904
3216,runs,281994,1.0747178,0.34448138
3101,medal,281902,1.1965722,0.31836343
2904,changed,281482,1.0251853,0.31392312
2635,taking,280764,1.0417675,0.30445275
3117,novel,280335,1.0889078,0.31356657
3095,staff,280219,1.1284186,0.25330818
3278,significant,279700,0.9502763,0.36377296
2613,real,279005,1.0940955,0.22868718
3115,standard,278912,1.1293418,0.25694218
2521,far,278507,1.1430434,0.23540564
3132,limited,278250,1.1516234,0.29286608
3151,traditional,278184,1.0183668,0.3124951
3060,african,277911,1.0881788,0.34339043
2272,come,277897,1.0611467,0.2543001
3322,initially,277190,1.0330461,0.33980447
2993,itself,277183,1.1969241,0.25992754
3295,location,277090,1.0465511,0.3091323
3222,commission,276998,1.1306779,0.28981927
3142,roman,276953,1.1236755,0.2930735
2033,me,276885,0.9247752,0.1756238
3063,artist,276869,1.0528469,0.3267088
3017,christian,276831,1.071573,0.30571508
3248,plays,276630,1.1447101,0.34274146
2769,money,276525,1.0381306,0.25630242
3323,parliament,276477,1.164628,0.33534613
2833,food,276396,1.0162269,0.2722014
2718,hit,276334,1.1305722,0.24171805
3099,governor,275881,1.0859779,0.3398259
2659,low,275105,1.0889976,0.24235663
3249,defeated,274978,1.0849987,0.3700467
2943,energy,274865,1.0600029,0.28761047
3076,student,274394,1.07872,0.3132346
2844,strong,273900,1.0184776,0.26609218
2875,towards,273887,1.1238,0.29246762
3862,notable,273693,1.011327,0.3714907
2775,child,272084,1.0749935,0.2539134
3320,assembly,271932,1.1739892,0.28916162
3079,owned,271712,1.0802424,0.34995547
3234,catholic,271690,1.11854,0.33050984
2607,course,271480,1.2299392,0.22877215
3293,commercial,271371,1.0757047,0.3097259
2911,ship,271354,1.045237,0.29712844
3192,foundation,270551,1.1043035,0.27056962
3149,channel,270374,1.1562564,0.271853
3039,allowed,270100,1.077379,0.33068684
3421,represented,268927,1.2160661,0.35153824
3200,property,268759,1.105658,0.28995
3182,places,268429,1.1442981,0.33364075
3212,navy,267609,1.0914981,0.32165232
3131,unit,266052,1.0848029,0.25754175
3092,ended,266015,1.0303521,0.3339119
3296,annual,265966,1.1640258,0.33069405
3094,command,265791,1.1645103,0.27643368
3000,paris,265684,0.995975,0.33522716
2463,km,265576,1.1931812,0.33411092
3075,library,265553,1.0636594,0.3112359
3316,companies,265515,1.0454919,0.3874003
3183,whom,265202,1.2706822,0.3139955
2777,met,265098,1.130107,0.25241724
2412,ever,265066,1.1304629,0.20467702
3450,activities,264946,1.0178734,0.37495643
2985,spent,264490,1.2242149,0.3082548
2933,plan,263876,1.0884887,0.26267466
3365,numerous,262683,0.96189654,0.36732253
2630,blue,262495,0.9774625,0.24656378
3041,earlier,262091,1.0455766,0.27689236
2965,means,261811,1.1892142,0.26091194
3307,highway,261259,1.0479013,0.32382566
2852,dr,261153,1.1693008,0.28312838
3223,required,260811,1.0872248,0.34112293
3315,musical,260766,1.0689499,0.32903758
3176,additional,260102,1.0175546,0.34404916
3218,practice,260025,1.2042743,0.26875022
3021,bill,259983,1.1069705,0.26396814
3264,noted,259600,1.0228307,0.3246346
3137,mountain,258785,1.0518659,0.28885776
3199,airport,258289,1.0912732,0.34523472
3163,ireland,258194,1.1048379,0.36258274
3269,plant,258087,1.078667,0.27071953
3036,security,258079,1.1149784,0.2862665
3318,income,257389,1.1774755,0.35735503
3314,issues,257208,1.0840303,0.33810464
3378,associated,256940,1.1579096,0.3266614
3208,manager,256618,1.0312566,0.34319118
3324,artists,255911,1.0429264,0.3721472
3141,related,255875,1.093892,0.29486033
3229,access,255642,1.140668,0.3021903
2829,brown,255383,0.96457255,0.30347672
2770,running,255120,1.0960826,0.24870847
2848,peter,254943,0.95496356,0.3293216
3265,individual,254601,1.1082042,0.29260707
2957,richard,254540,0.9212554,0.367161
3080,older,254479,1.0612558,0.3170441
3377,victory,254179,1.0524565,0.3290837
3098,opening,254045,1.1510484,0.28423846
3454,programs,253697,1.0205665,0.38026154
2627,past,253444,1.1549511,0.1919821
3189,report,253320,1.0831412,0.31002688
2614,sound,253147,1.1424443,0.22465746
2811,press,252701,1.1702211,0.2194135
2450,woman,252130,0.96701664,0.2832658
2633,finally,252014,0.98691833,0.26801553
2424,find,251744,0.9885844,0.2944724
4281,background,251251,1.275316,0.30343592
3343,policy,250604,1.0846226,0.32534894
2256,our,250505,0.9622414,0.25208116
3360,youth,249829,1.0990226,0.29087013
3361,financial,249609,1.0726075,0.36061004
3058,date,248920,1.21073,0.2462333
3237,executive,248773,1.1449256,0.32023337
3390,launched,248395,1.1096492,0.36846405
3354,soviet,248368,1.1334282,0.3641589
3447,administration,248304,1.1355604,0.32929763
3439,historical,248121,1.0401336,0.3477805
2701,closed,247867,1.090329,0.28320354
2182,here,247541,0.9930547,0.18340336
2928,mark,247435,1.129163,0.23107302
2952,captain,247171,1.0138192,0.3082339
3455,basketball,247064,1.0833713,0.35349688
2973,lived,247011,1.0787688,0.33590466
2743,ran,246141,1.0783838,0.2841674
2488,better,246027,1.060122,0.23249994
3179,edition,245965,1.1339805,0.332959
3297,famous,245779,1.0055773,0.33407104
3397,contains,245689,0.9985305,0.3839177
3190,chicago,245610,0.9915869,0.35761422
3525,subsequently,245557,0.96143353,0.38608727
2693,move,245541,1.016076,0.27510062
3479,selected,245220,1.0535502,0.33656856
2525,already,244813,1.0522999,0.25025272
3423,legal,244512,1.0924699,0.31442884
3541,rural,244165,1.090332,0.3503478
3412,religious,243706,1.047909,0.3641518
3273,studied,243673,1.0889508,0.3677307
3133,entered,243587,1.1132472,0.3392042
3451,cultural,243501,1.043524,0.36443722
3210,lines,243469,1.1011457,0.2975471
2711,person,243455,1.0434023,0.27191433
3231,test,242779,1.1447626,0.25252864
3311,appearance,242026,1.1330694,0.32943633
3143,complete,241518,1.1209095,0.29501963
3445,increased,241463,0.9958132,0.3906329
2717,rest,241210,1.1816405,0.2344477
3414,zealand,240804,1.3317893,0.3260237
3187,secretary,239954,1.1000279,0.34637192
3375,complex,239670,1.0955825,0.28733024
2835,seat,239387,1.1406195,0.2713714
3431,changes,239275,1.0613701,0.34843746
3503,matches,239233,1.0775754,0.33245394
3484,majority,238801,1.2302643,0.3164419
2282,room,238778,0.9779721,0.24495704
3279,loss,238743,1.1430935,0.29869464
3408,terms,238189,1.2493892,0.307532
3319,review,237980,1.1378182,0.32476106
3400,empire,237970,1.142156,0.30459827
3260,mission,237958,1.1152656,0.26318675
3448,virginia,237924,1.0781511,0.35877126
3349,angeles,237905,1.4030354,0.3274835
3783,olympics,237868,1.2441194,0.3349218
3304,italy,237653,1.0472081,0.4003342
3284,highest,237608,1.1499668,0.33724898
3346,stadium,237330,1.0512341,0.33371377
3352,becoming,236510,1.0821375,0.33050966
3289,goals,236385,1.1622913,0.34679344
3225,starting,235969,1.1089346,0.28367925
2898,wide,235386,1.131477,0.2903273
3494,characters,235084,1.0779742,0.36270657
3213,writer,234868,0.99678594,0.3790644
3391,particularly,234617,1.0458443,0.33315375
2755,fact,234576,1.1675031,0.28363895
3262,mostly,234070,0.9989888,0.307872
3290,mexico,233978,1.0821855,0.37603784
2245,thought,233772,1.0666384,0.233446
2847,hours,233675,1.1291438,0.3007617
2962,stone,233593,1.036441,0.2589583
3394,retired,233548,1.1844674,0.31957516
3405,recording,233186,1.0951395,0.333299
2183,going,233092,1.025339,0.2576923
2507,give,232857,1.0004748,0.30695215
3444,feature,232741,1.1397682,0.30558306
2892,cross,232487,1.194558,0.2107514
3044,smith,232316,1.0001554,0.30652606
3166,author,232142,1.0804145,0.35440814
3498,operated,231117,1.0938603,0.37693828
2909,sir,230928,1.1275859,0.302756
3522,recent,230792,1.125851,0.33648154
3570,status,230765,1.1265551,0.28477708
3673,chart,230728,1.2326034,0.30988228
3399,theory,230322,1.0724403,0.33356023
3306,greek,230220,1.0759519,0.33011255
3470,islands,230088,1.1261191,0.35763225
3303,caused,229474,1.0552889,0.3743395
2972,entire,229266,1.1463672,0.30399737
2288,got,229176,1.0431589,0.25293067
3464,remains,228911,1.1196285,0.32196435
3157,nine,228861,0.9671036,0.31200767
3194,engine,227948,1.0939034,0.33017322
3120,source,227893,1.1560551,0.26042128
3562,genus,227878,1.2394172,0.33956388
3140,forced,227593,1.0603236,0.32543567
3277,issue,227212,1.1812289,0.28507718
3895,singles,226679,1.1436577,0.3423046
3350,evidence,226108,1.1250905,0.31688827
3116,meeting,225651,1.0920918,0.28471455
3519,congress,225438,1.2391006,0.32162508
3417,port,224957,1.2386827,0.28006473
3528,variety,224888,1.1060988,0.30582637
3552,pennsylvania,224863,1.0904945,0.38671803
3224,forest,224853,1.0625231,0.2900435
2979,passed,224791,1.1423522,0.3049061
2935,lord,224686,1.1707418,0.27692193
3594,uses,224294,1.0883015,0.37854737
3327,particular,223823,1.1438704,0.30408332
3145,key,223776,1.1479402,0.21430203
3569,supported,223680,1.0896748,0.36579725
2773,word,223679,1.164854,0.24167593
3443,create,223598,0.9473282,0.39348942
3276,relationship,223510,1.0485259,0.34860927
3452,overall,223216,1.1610699,0.29420102
2192,hand,223036,1.0497819,0.20144036
3537,democratic,222973,1.1267369,0.36154646
3056,certain,222796,1.0779282,0.2965764
3317,castle,222668,1.0290166,0.3220848
8308,biography,222639,1.2620727,0.40606904
3267,nature,222384,1.173998,0.27497932
2984,mary,222383,1.0095642,0.31443736
3415,names,222362,1.1772292,0.31611863
3481,fort,222211,1.138169,0.3060566
3583,parish,221577,1.1704075,0.3345659
3247,decision,221556,1.0602205,0.31887975
3529,serving,221378,1.1949153,0.31342134
3556,score,221266,1.201406,0.28671566
3104,cover,221036,1.1994363,0.2399024
3575,wales,220868,1.2175035,0.3613482
3220,singer,220448,1.036624,0.35676944
2342,need,220103,1.03968,0.26282614
3430,material,219915,1.1385918,0.27520436
3491,shown,219284,1.1526182,0.34212217
3516,florida,219259,1.0429308,0.38212222
3356,upper,218925,1.1052037,0.30795753
3615,referred,218771,1.2908683,0.37699848
3469,larger,218148,1.0368997,0.34767684
3510,marriage,217842,1.1430541,0.33393946
3091,length,217493,1.1999325,0.3058646
2975,leaving,217202,1.0852445,0.29846355
3134,weeks,216682,1.0771911,0.3375987
3185,movie,216611,1.0277116,0.32207203
2992,raised,215980,1.1441408,0.29806453
3446,rate,215943,1.207799,0.30812043
3425,justice,215839,1.2073863,0.305455
2991,fall,215831,1.1690539,0.24526325
2467,always,215729,1.03038,0.26848406
2781,minutes,215712,1.1308227,0.31202516
3502,junior,215680,1.1045903,0.29731503
3879,competed,215674,1.2152213,0.3707297
3703,stations,215578,1.1163397,0.37798584
2735,turn,215490,1.1307651,0.25203612
3493,irish,215483,1.0523578,0.3409319
3379,temple,215389,1.1567396,0.29951093
3572,cases,215291,1.1235583,0.34964156
3690,era,215283,1.1633229,0.29884088
3633,individuals,215142,1.045847,0.39695734
3545,township,214922,1.1625073,0.36418077
3555,claimed,214812,1.083064,0.3439774
2814,friends,214679,1.0195767,0.3038921
3158,van,214369,1.2094412,0.2800301
3687,earned,213781,1.0823462,0.347511
3478,failed,213560,1.1351657,0.33529568
2905,sister,213138,1.0108619,0.292956
3066,deal,212669,1.1235424,0.26991615
3623,increase,212598,1.0434382,0.38790447
3271,helped,212457,1.1022917,0.3308936
3138,takes,212391,1.087444,0.35713854
3506,houses,212385,1.07352,0.35902122
3209,themselves,212376,1.2110974,0.3054418
3596,forms,211917,1.1101137,0.3373561
3692,seasons,211836,1.1474546,0.3332207
3418,ancient,211809,1.0389646,0.3351986
3629,troops,211635,0.988501,0.38973382
3373,believed,211540,1.0760398,0.35712314
3864,elections,211502,1.2228044,0.36710286
3591,presented,211387,1.0991949,0.35675174
3253,offered,210921,1.0832899,0.33198527
3345,train,210909,1.1312544,0.275413
3605,composed,210728,1.0982904,0.35538793
2915,shot,210701,1.1348572,0.25427005
2729,care,210518,1.1897703,0.26241362
3655,cities,210376,1.0714173,0.3786713
2936,longer,210327,1.1615196,0.2863899
3534,pacific,210189,1.1683172,0.33987865
3162,tracks,209859,1.1674479,0.3179177
3688,products,209790,1.047126,0.3748795
2954,fight,209771,1.0791781,0.3024716
3330,engineering,209756,1.0477421,0.33522326
3701,mainly,209494,1.0177231,0.34100232
3472,chairman,209234,1.0350382,0.35121238
3640,provides,208957,1.0263197,0.41108394
3507,fellow,208839,1.1628947,0.2946699
3387,bishop,208829,1.0664344,0.32958278
5436,plot,208789,1.2556069,0.32857537
3325,experience,208191,1.1503367,0.28034025
3340,stars,207941,1.1310147,0.30854622
3159,prince,207866,1.0695436,0.31165048
3364,actor,207745,1.0550774,0.37101302
3153,dance,207697,1.0840538,0.29011658
3466,effect,207589,1.2134469,0.30096042
3053,nearly,207371,0.999958,0.304955
3568,therefore,207152,1.069243,0.34116822
3774,consists,207019,1.2851082,0.37324783
3743,broadcast,206961,1.0763836,0.3255427
3459,cast,206443,1.2992182,0.25975743
3584,separate,206414,1.1232208,0.30564985
3467,winter,206337,1.1557598,0.28106627
3539,prime,206304,1.2551291,0.26500398
3002,saint,205814,1.1349267,0.30109167
3409,camp,205806,1.1846672,0.2537835
3287,male,205352,1.1823572,0.28707895
3831,administrative,205317,1.1344482,0.38511556
3302,surface,204985,1.159023,0.28676564
3344,carried,204923,1.1475776,0.3417168
3747,influence,204896,1.1550814,0.33185223
3129,husband,204883,1.1051075,0.33187982
3395,subject,204623,1.2108963,0.2712665
3636,creek,204386,1.0541737,0.33515736
3598,baseball,204149,1.1075864,0.3459369
3353,assistant,204061,1.0763882,0.33841962
3433,response,203893,1.108062,0.3328728
3471,problems,203722,0.9965656,0.37211785
3588,remaining,203180,1.1312864,0.305033
2540,heart,202943,1.1181576,0.24463032
3587,fifth,201670,0.9834983,0.37179953
3514,oil,201642,1.1550053,0.30261618
3135,producer,201547,1.031278,0.37640986
3204,month,201090,1.1502516,0.32310033
2767,friend,201017,0.96234673,0.31257185
2589,done,200916,1.0645902,0.27458394
3312,joseph,200711,1.0319015,0.36013812
3818,proposed,200385,1.1096846,0.36069828
3577,spain,200359,1.0460116,0.3966231
3589,branch,200229,1.1631178,0.26040864
3165,silver,199884,1.02424,0.2689144
3618,greater,199876,1.1421304,0.34221464
2357,turned,199761,1.0445443,0.3001527
3518,nearby,199683,1.0732865,0.30450544
3410,champion,199624,1.1175036,0.30937108
3465,cost,199550,1.1967286,0.3028056
3488,plans,199510,1.0994477,0.34971112
3574,meaning,199449,1.1991754,0.28535703
3644,jewish,199253,1.1169589,0.37765563
3544,appears,199036,1.0742484,0.37940794
3741,nations,199023,1.1635739,0.34642366
3082,heavy,198909,1.0597051,0.30331755
4187,critical,198865,1.2300128,0.32913014
2643,god,198463,1.0782071,0.24877676
2720,mr,198412,1.109432,0.28551915
3767,males,198384,1.2457585,0.3679868
3576,minor,198314,1.1321236,0.2836112
3734,acquired,198147,1.084509,0.36966646
3607,russia,197975,1.0479974,0.38940382
3193,view,197742,1.1622006,0.26832828
3008,parents,197686,1.0504037,0.33900458
4353,distribution,197601,1.1639739,0.3475476
3674,multiple,197431,1.0493068,0.32475597
3735,poland,196949,1.1386828,0.38914657
2661,miles,196655,1.1302558,0.29631707
3852,graduated,196473,1.2687138,0.3626141
3535,attempt,196091,1.1181967,0.35191914
3500,spring,195575,1.1507174,0.25677365
3675,border,195505,1.1728631,0.30936405
3755,promoted,195305,1.2026879,0.3647608
3434,louis,195163,1.0663637,0.365283
